CD_TIPO,FL_PARADO,FL_PROGRAMAR,ID_CLIENTE,CD_MAQUINA,SQ_CHECKITEM,NR_ORDEM,DS_INSPECAO,DS_OBS,DT_CKECKITEM,DT_INICIO,DT_TERMINO,TP_RECORRENCIA,QT_RECORRENCIA,ST_CHECKITEM,ID_CKOS
PRE,N,S,1,EXTRUSORA DSD,5738,159,EXT DS B - Refrigeração: Verificar as vedações da bomba quanto a vazamentos,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5739,160,EXT DS C - Comando: Efetuar reaperto de todas as conexões elétricas,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5740,161,EXT DS C - Comando: Inspecionar/Corrigir mau contato nas tomadas multiplas,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5741,162,EXT DS C - Comando: Inspecionar/Substituir cabos com sobreaquecimento,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5742,163,EXT DS C - Motores: Efetuar o reaperto das conexões elétricas dos motores,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,LINHA DS,6544,99,EXT DS A / B / C / D - Redutor: Verificar o aluinhamento do acoplamento de transmissão,,2011-11-25T00:00:00,,,RAN,,A,3
PRE,N,S,1,LINHA DS,6545,100,EXT DS A / B / C / D - Refrigeração: Limpar e Inspecionar o trocador de calor,,2011-11-25T00:00:00,,,RAN,,A,3
PRE,N,S,1,LINHA DS,6546,101,EXT DS A / B / C / D - Refrigeração: Testar os reguladores de temperatura e pressão,,2011-11-25T00:00:00,,,RAN,,A,3
PRE,N,S,1,LINHA DS,6547,102,EXT DS A / B / C / D - Refrigeração: Verificar o fluxo de agua das linhas de abastecimento,,2011-11-25T00:00:00,,,RAN,,A,3
PRE,N,S,1,VASOPRESSAO01,7461,1,Inspeção Externa,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO01,7462,2,Inspeção Interna,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO01,7463,3,Teste Hidrostático,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO01,7464,4,Calibração do Manômetro,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO01,7465,5,Calibração da Válvula de Segurança,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO01,7466,6,Realiizar testes exigidos pela NR-13,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO02,7467,1,Inspeção Externa,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO02,7468,2,Inspeção Interna,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO02,7469,3, Teste Hidrostático,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO02,7470,4,Calibração do Manômetro,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO02,7471,5,Calibração da Válvula de Segurança,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,VASOPRESSAO02,7472,6,Realizar os testes exigidos pela NR-13,Empresa Contratada,2014-08-07T00:00:00,,,RTE,1,A,1
PRE,N,S,1,LINHA WELEX,7475,118,CAL. W - Substituição dos dutos flexiveis da Coifa,MERP 409300.06398,2014-08-15T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA DS,7476,106,CAL. DS - Substituição dos dutos flexíveis da Coifa,MERP 409300.06398,2014-08-15T00:00:00,,,RME,,A,1
PRE,N,S,1,ETEI,7495,1,Verificar ruídos anormais nas bombas e motores,,2014-10-28T00:00:00,,,RME,,A,1
PRE,N,S,1,ETEI,7496,2,Limpeza geral dos painéis elétricos.,,2014-10-28T00:00:00,,,RME,,A,1
PRE,N,S,1,ETEI,7497,3,Revisão geral e troca se necessário nas mangueiras.,,2014-10-28T00:00:00,,,RME,,A,1
PRE,N,S,1,ETEI,7498,4,Trocar os rolamentos dos motores,,2014-10-28T00:00:00,,,RAN,,A,2
PRE,N,S,1,ETEI,7499,5,Trocar os retentores dos motores,,2014-10-28T00:00:00,,,RAN,,A,2
PRE,N,S,1,ETEI,7500,6,Revisão Mecânica no sistema,,2014-10-28T00:00:00,,,RAN,,A,2
PRE,N,S,1,ETEI,7501,7,Revisão Elétrica no sistema,,2014-10-28T00:00:00,,,RAN,,A,2
PRE,N,S,1,ETEI,7502,8,Troca do filtro prensa,,2014-10-28T00:00:00,,,RAN,,A,3
PRE,N,S,1,BOMBA_INCEND,7603,1,Realizar o teste de acionamento dos Pressostatos,,2016-05-16T00:00:00,,,RME,1,A,1
PRE,N,S,1,LINHA WELEX,6571,1,CAL. W - Verificar vazamento de água na união rotatória / Lubrificar com duas bombeadas de graxa,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6572,2,CAL. W - Verificar o funcionamento dos botões de emergência,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6573,3,CAL. W - Limpar o filtro e verificar o nível do óleo pneumático da unidade de conservação,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,BOMBA_INCEND,7604,2,Verficair regulagem dos pressostatos,,2016-05-16T00:00:00,,,RSM,1,A,2
PRE,N,S,1,BOMBA_INCEND,7605,3,Verificar funcionamento dos Manometros,,2016-05-16T00:00:00,,,RME,1,A,1
PRE,N,S,1,BOMBA_INCEND,7606,4,Verificar regulagem da Válvula de Segurança,,2016-05-16T00:00:00,,,RSM,1,A,2
PRE,N,S,1,BOMBA_INCEND,7607,5,Realizar reaperto do Painel Elétrico,,2016-05-16T00:00:00,,,RAN,1,A,3
PRE,N,S,1,LINHA WELEX,6574,4,CAL. W - Lubrificar todos os graxeiros (exceto dos rolos principais).,MERP 409300.15750,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6575,5,CAL. W - Verificar o nível do óleo dos redutores dos rolos principais,MERP 409300.04294,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6576,6,CAL. W - Verificar o nível do óleo dos redutoras dos rolos esticadores,MERP 409300.04294,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6577,7,CAL. W - Verificar o nível do óleo dos redutores dos rolos bobinadores,MERP 409300.04294,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6578,8,"CAL. W - Verificar os rolos transportadores, lubrificar os mesmos e fazer polimento",MERP 409300.15750,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6579,9,CAL. W - Verificar o alinhamento dos bobinadores com relação à chapa,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6580,10,CAL. W - Verificar o alinhamento dos rolos de transporte,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6581,11,CAL. W - Verificar desgaste mecânicos nos carrinhos porta-bobinas,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6582,12,CAL. W - Lubrificar os rolamentos dos rolos principais,MERP 409300.15750,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6583,13,CAL. W - Limpar os filtros das tubulações de água,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6584,14,CAL. W - Verificar o sistema de corte,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6585,15,CO. 01 / 02 - Verificar o nível da água destilada,MERP 409300.08298,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6586,16,"CO. 01 / 02 - Verificar o fluxo de óleo através do trocador de calor, o nível e a temparatura (Temperatura máxima 70°C) no redutor do motor principal",,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6587,17,CO. 01 / 02 - Verificar vibrações e ruídos anormais no redutor do motor principal,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6588,18,CO. 01 / 02 - Verificar vazamento de água na união rotatória,,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6589,19,CO. 01 / 02 - Verificar a pressão do sistema hidráulico (1800 PSI),,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6590,20,CO. 01 / 02 - Verificação e/ou limpeza dos feltros de ar,MERP 409300.08757,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6591,21,CO. 01 / 02 - Verificar o funcionamento dos botões de emergência,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6592,22,CO. 01 / 02 - Verificar o zero absoluto do medidor e fazer calibração (caso necessário),,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6593,23,CO. 01 / 02 - Verificar o nivel do óleo do redutor da bomba de processo.,MERP 409300.04294,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6594,24,"CO. 01 / 02 - Medir as covas (mínimo 15mm), o funcionamento do suporte e as condições do coletor do motor da rosca",,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6595,25,CO. 01 / 02 - Verificar o funcionamento dos rolos do motor principal e do ventilador,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6596,26,CO. 01 / 02 - Limpeza dos filtros tela das tubulações de água,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6597,27,CO. 01 / 02 - Lubrificar o eixo cardam da bomba de processo,MERP 409300.15750,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6598,28,CO. 01 / 02 - Fazer backup do computador "Ultima III",,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,7420,104,BOB. WELEX - Checar o funcionamento dos dispositivos de segurança,,2014-05-26T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,7421,105,BOB. WELEX - Checar danos nas blindagens dos rolamentos,,2014-05-26T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,7422,106,BOB. WELEX - Checar folga nos parafusos e anilhas de fixação,,2014-05-26T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,7423,107,BOB. WELEX - Checar o alinhamento dos rolamentos,,2014-05-26T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,7424,108,BOB. WELEX - Checar ruidos nos rolamentos (devem ser suaves),,2014-05-26T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,7425,109,BOB. WELEX - Verificar a temperatura dos rolamentos,,2014-05-26T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,7426,110,BOB. WELEX - Limpar e verificar o eixo bobinador,,2014-05-26T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,7427,111,BOB. WELEX - Limpeza geral dos trilhos da talha de retirada da bobina,,2014-05-26T00:00:00,,,RAN,,A,
PRE,N,S,1,LINHA WELEX,7428,112,BOB. WELEX - Checar a fixação de todos os dispositivos móveis,,2014-05-26T00:00:00,,,RSM,,A,
PRE,N,S,1,LINHA WELEX,7429,113,BOB. WELEX - Checar a limpeza e a livre movimentação das articulações,,2014-05-26T00:00:00,,,RSM,,A,
PRE,N,S,1,LINHA WELEX,7430,114,BOB. WELEX - Checar a fixação e posição dos acoplamentos,,2014-05-26T00:00:00,,,RSM,,A,
PRE,N,S,1,LINHA WELEX,6610,29,CO. 03 - Verificar o nível do óleo no redutor do motor principal,MERP 409300.04294,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6611,30,CO. 03 - Verificar vibrações e ruídos anormais no redutor do motor principal,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6612,31,CO. 03 - Verificar o funcionamento dos botões de emergência.,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6613,32,CO. 03 - Verificar e/ou limpeza dos filtros de ar,MERP 409300.08757,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6614,33,CO. 03 - Verificar a tensão da correia do motor da rosca,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6615,34,CO. 03 -Verificar vibrações e ruídos anormais o funcionamento dos rolamentos do motor principal.,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6616,35,EXT. W - Verificar o nível de água destilada,MERP 409300.08298,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6617,36,"EXT. W - Verificar o fluxo de óleo através do trocador de calor, o nível e a temperatura (Temperatura máxima 70°C) no redutor do motor principal",,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6618,37,EXT. W - Verificar as vibrações e ruídos anormais no redutor do motor principal,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6619,38,EXT. W - Verificar vazamento de água na uniáo rotatória,,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,7431,115,BOB. WELEX - Checar aperto dos parafusos e buchas,,2014-05-26T00:00:00,,,RSM,,A,
PRE,N,S,1,LINHA WELEX,6621,39,EXT. W - Verificar a pressão do sistema hidráulico (1800 PSF).,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6622,40,EXT. W - Verificar e/ou limpeza dos filtros de ar,MERP 409300.08757,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6623,42,EXT. W - Verificar o Zero absoluto do medidor e fazer calibração (caso necessário).,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6624,43,EXT. W - Verificar o nível do óleo do redutor da bomba de processo.,MERP 409300.04294,2011-11-25T00:00:00,,,RSE,,A,24
PRE,N,S,1,LINHA WELEX,6625,44,"EXT. W - Medir as covas (mínimo 15mm), o funcionamento do suporte e as condições do coletor do motor da rosca",,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6626,45,EXT. W - Verificar o funcionamento dos rolamentos do motor principal e do ventilador,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6627,46,EXT. W - Limpeza dos filtros tela das tubulações de água,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6628,47,EXT. W - Lubrificar o eixo cardam da bomba de processo,MERP 409300.15750,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA WELEX,6629,48,EXT. W - Fazer backup do computador "Ultima III",,2011-11-25T00:00:00,,,RME,,A,2
PRE,N,S,1,LINHA WELEX,7432,116,BOB. WELEX - Checar posicionamento e operação dos braços ajustáveis,,2014-05-26T00:00:00,,,RSM,,A,
PRE,N,S,1,LINHA WELEX,6631,50,CO. 01 / 02 - Limpeza completa da bomba de vácuo (caso esteja sendo usada efetivamente).,,2011-11-25T00:00:00,,,RTM,,A,5
PRE,N,S,1,LINHA WELEX,6632,51,CO. 01 / 02 - Lubrificação dos pontos do motor elétrico da bomba de vácuo.,,2011-11-25T00:00:00,,,RTM,,A,5
PRE,N,S,1,LINHA WELEX,6633,52,EXT. W -Limpeza completa da bomba de vácuo (caso esteja sendo usada efetivamente).,,2011-11-25T00:00:00,,,RTM,,A,8
PRE,N,S,1,LINHA WELEX,6634,53,EXT. W -Lubrificação dos pontos do motor elétrico da bomba de vácuo.,,2011-11-25T00:00:00,,,RTM,,A,8
PRE,N,S,1,LINHA WELEX,6635,54,CAL. W -Verificar as condições e o aperto das resistências e dos termopares.,,2011-11-25T00:00:00,,,RSM,,A,3
PRE,N,S,1,LINHA WELEX,6636,55,CAL. W - Limpar e reapertar os controladores de temperatura,,2011-11-25T00:00:00,,,RSM,,A,3
PRE,N,S,1,EXTRUSORA DSD,5743,164,EXT DS C - Motores: Verificar a ocorrência de faiscamentos no motor,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5744,165,EXT DS C - Motores: Verificar o desgaste das correia de transmissão,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5745,166,EXT DS C - Motores: Verificar/Corrigir a tensão das correias de transmissão,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5746,167,EXT DS C - Redutor: Efetuar a limpeza da caiza de engrenagens,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5747,168,EXT DS C - Redutor: Inspecionar via o visor danos e desgastes no acionamento,,2011-09-08T00:00:00,,,RTM,,A,4
PRE,N,S,1,EXTRUSORA DSD,5748,169,EXT DS C - Redutor: Verificar a limpeza do óleo hidráulico,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5749,170,EXT DS C - Redutor: Verificar a vibração e o ruído das chumaceiras,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5750,171,EXT DS C - Redutor: Verificar folgas da chumaceira,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5751,172,EXT DS C - Redutor: Verificar o filtro do óleo hidraulico,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5752,173,EXT DS C - Refrigeração: Verificar as vedações da bomba quanto a vazamentos,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5753,174,EXT DS D - Comando: Efetuar reaperto de todas as conexões elétricas,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5754,175,EXT DS D - Comando: Inspecionar/Corrigir mau contato nas tomadas multiplas,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5755,176,EXT DS D - Comando: Inspecionar/Substituir cabos com sobreaquecimento,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5756,177,EXT DS D - Motores: Efetuar o reaperto das conexões elétricas dos motores,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5757,178,EXT DS D - Motores: Verificar a ocorrência de faiscamentos no motor,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5758,179,EXT DS D - Motores: Verificar o desgaste das correia de transmissão,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5759,180,EXT DS D - Motores: Verificar/Corrigir a tensão das correias de transmissão,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5760,181,EXT DS D - Redutor: Efetuar a limpeza da caiza de engrenagens,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5761,182,EXT DS D - Redutor: Inspecionar via o visor danos e desgastes no acionamento,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5762,183,EXT DS D - Redutor: Verificar a limpeza do óleo hidráulico,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5763,184,EXT DS D - Redutor: Verificar a vibração e o ruído das chumaceiras,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5764,185,EXT DS D - Redutor: Verificar folgas da chumaceira,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5765,186,EXT DS D - Redutor: Verificar o filtro do óleo hidraulico,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5766,187,EXT DS D - Refrigeração: Verificar as vedações da bomba quanto a vazamentos,,2011-09-08T00:00:00,,,RTM,,A,6
PRE,N,S,1,EXTRUSORA DSD,5767,188,BOB. DS - Geral - Checar a fixação de todos os dispositivos moveis,,2011-09-08T00:00:00,,,RSM,,A,
PRE,N,S,1,EXTRUSORA DSD,5768,189,BOB. DS - Geral - Checar a limpeza e a livre movimentação das articulaçoes,,2011-09-08T00:00:00,,,RSM,,A,
PRE,N,S,1,EXTRUSORA DSD,5769,190,BOB. DS - Geral - Verificar a desgastes e a tensão das correias,,2011-09-08T00:00:00,,,RSM,,A,
PRE,N,S,1,EXTRUSORA DSD,5770,191,BOB. DS - Geral - Checar a fixação das polias e rodas dentadas,,2011-09-08T00:00:00,,,RAN,,A,3
PRE,N,S,1,EXTRUSORA DSD,5771,192,BOB. DS - Geral - Checar a fixação e posição dos acoplamentos,,2011-09-08T00:00:00,,,RAN,,A,3
PRE,N,S,1,EXTRUSORA DSD,5772,193,BOB. DS - Geral - Checar apertos dos parafusos e buchas,,2011-09-08T00:00:00,,,RAN,,A,3
PRE,N,S,1,EXTRUSORA DSD,5773,194,BOB. DS - Geral - Checar posicionamento e operação dos braços ajustáveis,,2011-09-08T00:00:00,,,RAN,,A,5
PRE,N,S,1,EXTRUSORA DSD,5774,195,CAL. DS - Motores: Efetuar a lubrificação dos mancais,,2011-09-08T00:00:00,,,RAN,,A,5
PRE,N,S,1,EXTRUSORA DSD,5775,196,CAL. DS - Motores: Limpar e Inspecionar internamente o motor,,2011-09-08T00:00:00,,,RAN,,A,5
PRE,N,S,1,EXTRUSORA DSD,5776,197,CAL. DS - Redutores: Trocar o óleo do redutor de engrenagem,,2011-09-08T00:00:00,,,RAN,,A,7
PRE,N,S,1,EXTRUSORA DSD,5777,198,EXT DS A - Motores: Inspecionar/Limpar os componenetes internos,,2011-09-08T00:00:00,,,RAN,,A,7
PRE,N,S,1,EXTRUSORA DSD,5778,199,EXT DS A - Redutor: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,7
PRE,N,S,1,EXTRUSORA DSD,5779,200,EXT DS A - Redutor: Substituir o óleo do redutor (limite máx. 10000hs),,2011-09-08T00:00:00,,,RAN,,A,8
PRE,N,S,1,EXTRUSORA DSD,5780,201,EXT DS A - Redutor: Verificar o aluinhamento do acoplamento de transmissão,,2011-09-08T00:00:00,,,RAN,,A,8
PRE,N,S,1,EXTRUSORA DSD,5781,202,EXT DS A - Refrigeração: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,8
PRE,N,S,1,EXTRUSORA DSD,5782,203,EXT DS A - Refrigeração: Testar os reguladores de temperatura e pressão,,2011-09-08T00:00:00,,,RAN,,A,9
PRE,N,S,1,EXTRUSORA DSD,5783,204,EXT DS A - Refrigeração: Verificar o fluxo de agua das linhas de abastecimento,,2011-09-08T00:00:00,,,RAN,,A,9
PRE,N,S,1,EXTRUSORA DSD,5784,205,EXT DS B - Motores: Inspecionar/Limpar os componenetes internos,,2011-09-08T00:00:00,,,RAN,,A,9
PRE,N,S,1,EXTRUSORA DSD,5785,206,EXT DS B - Redutor: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,10
PRE,N,S,1,EXTRUSORA DSD,5786,207,EXT DS B - Redutor: Substituir o óleo do redutor (limite máx. 10000hs),,2011-09-08T00:00:00,,,RAN,,A,10
PRE,N,S,1,EXTRUSORA DSD,5787,208,EXT DS B - Redutor: Verificar o aluinhamento do acoplamento de transmissão,,2011-09-08T00:00:00,,,RAN,,A,10
PRE,N,S,1,EXTRUSORA DSD,5788,209,EXT DS B - Refrigeração: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,11
PRE,N,S,1,EXTRUSORA DSD,5789,210,EXT DS B - Refrigeração: Testar os reguladores de temperatura e pressão,,2011-09-08T00:00:00,,,RAN,,A,11
PRE,N,S,1,EXTRUSORA DSD,5790,211,EXT DS B - Refrigeração: Verificar o fluxo de agua das linhas de abastecimento,,2011-09-08T00:00:00,,,RAN,,A,11
PRE,N,S,1,EXTRUSORA DSD,5791,212,EXT DS C - Motores: Inspecionar/Limpar os componenetes internos,,2011-09-08T00:00:00,,,RAN,,A,12
PRE,N,S,1,EXTRUSORA DSD,5792,213,EXT DS C - Redutor: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,12
PRE,N,S,1,EXTRUSORA DSD,5793,214,EXT DS C - Redutor: Substituir o óleo do redutor (limite máx. 10000hs),,2011-09-08T00:00:00,,,RAN,,A,12
PRE,N,S,1,EXTRUSORA DSD,5794,215,EXT DS C - Redutor: Verificar o aluinhamento do acoplamento de transmissão,,2011-09-08T00:00:00,,,RAN,,A,13
PRE,N,S,1,EXTRUSORA DSD,5795,216,EXT DS C - Refrigeração: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,13
PRE,N,S,1,EXTRUSORA DSD,5796,217,EXT DS C - Refrigeração: Testar os reguladores de temperatura e pressão,,2011-09-08T00:00:00,,,RAN,,A,13
PRE,N,S,1,EXTRUSORA DSD,5797,218,EXT DS C - Refrigeração: Verificar o fluxo de agua das linhas de abastecimento,,2011-09-08T00:00:00,,,RAN,,A,14
PRE,N,S,1,EXTRUSORA DSD,5798,219,EXT DS D - Motores: Inspecionar/Limpar os componenetes internos,,2011-09-08T00:00:00,,,RAN,,A,14
PRE,N,S,1,EXTRUSORA DSD,5799,220,EXT DS D - Redutor: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,14
PRE,N,S,1,EXTRUSORA DSD,5800,221,EXT DS D - Redutor: Substituir o óleo do redutor (limite máx. 10000hs),,2011-09-08T00:00:00,,,RAN,,A,15
PRE,N,S,1,EXTRUSORA DSD,5801,222,EXT DS D - Redutor: Verificar o aluinhamento do acoplamento de transmissão,,2011-09-08T00:00:00,,,RAN,,A,15
PRE,N,S,1,EXTRUSORA DSD,5802,223,EXT DS D - Refrigeração: Limpar e Inspecionar o trocador de calor,,2011-09-08T00:00:00,,,RAN,,A,15
PRE,N,S,1,EXTRUSORA DSD,5803,224,EXT DS D - Refrigeração: Testar os reguladores de temperatura e pressão,,2011-09-08T00:00:00,,,RAN,,A,16
PRE,N,S,1,EXTRUSORA DSD,5804,225,EXT DS D - Refrigeração: Verificar o fluxo de agua das linhas de abastecimento,,2011-09-08T00:00:00,,,RAN,,A,16
PRE,N,S,1,LINHA DS,6344,1,BOB. DS - Geral - Checar o funcionamento dos dispositivos de segurança,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA DS,6345,2,BOB. DS - Geral - Limpar o acumulo de agua no filtro de ar comprimido,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA DS,6346,3,BOB. DS - Rolamentos - Checar danos nas blindagens dos rolamentos,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA DS,6347,4,BOB. DS - Rolamentos - Checar folga nos parafusos e anilhas de fixação,,2011-11-25T00:00:00,,,RSE,,A,18
PRE,N,S,1,LINHA DS,6348,5,BOB. DS - Rolamentos - Checar o alinhamento dos rolamentos,,2011-11-25T00:00:00,,,RME,,A,1
PRE,N,S,1,LINHA DS,6349,6,BOB. DS - Rolamentos - Checar ruidos nos rolamentos (devem ser suaves),,2011-11-25T00:00:00,,,RME,,A,1
